Name,Country,Address,Website,Email,Profile_URL
ENRIC REGULL,Spain,"Calle Bisbe Pañellas, 2, Vilafranca Del Penedes 08720",https://www.enricregull.com/,regull@enricregull.com,https://www.europages.co.uk/ENRIC-REGULL/00000005481248-001.html
LA CAVE ÉCLAIRÉE,France,"5 chemin des montquartiers, Issy-Les-Moulineaux 92130",https://lacave-eclairee.fr/,maxime@lacave-eclairee.fr,https://www.europages.co.uk/LA-CAVE-ECLAIREE/00000005482602-001.html
CASA AGRICOLA ALEXANDRE RELVAS - HERDADE SÃO MIGUEL,Portugal,"Herdade de São Miguel, Apartado 60 7170-999, Redondo 7170-999",http://www.herdadesaomiguel.com/,,https://www.europages.co.uk/CASA-AGRICOLA-ALEXANDRE-RELVAS-HERDADE-SAO-MIGUEL/00000004016995-294742001.html
STEFANO FERRUCCI SOCIETA' AGRICOLA S.S.,Italy,"3045 VIA CASOLANA, Castel Bolognese 48014",,,https://www.europages.co.uk/STEFANO-FERRUCCI-SOCIETA-AGRICOLA-SS/SEAC002438191-001.html
AMASGO (MONAGRI) WINERY LTD,Cyprus,", Limassol null",,,https://www.europages.co.uk/AMASGO-MONAGRI-WINERY-LTD/CYP001182-00101.html
LA TINTORERÍA VINOTECA,Spain,"Calle Gurtubay, 4, Madrid 28001",https://latintoreriavinoteca.com/,latintoreria@latintoreriavinoteca.com,https://www.europages.co.uk/LA-TINTORERIA-VINOTECA/00000005456683-803513001.html
BARRIERE FRERES SA,France,"18 rue Lafont, Ludon Médoc, Blanquefort Cedex 33295",https://www.barriere-freres.com/index.php?lang=fr,,https://www.europages.co.uk/BARRIERE-FRERES-SA/ODA00304109-000018239001.html
INCOSPAIN CONSULTING S.L.,Spain,"C/ Dante Alihgeri,127 bajos 6, Barcelona 08032",,,https://www.europages.co.uk/INCOSPAIN-CONSULTING-SL/00000004628155-435356001.html
VIILA NORA,Croatia,"Frane Primija 2, Hvar, Hvar 21450",http://villanora.eu/vila/,,https://www.europages.co.uk/VIILA-NORA/00000004713725-511865001.html
ROTTENSTEINER HANS S.R.L.,Italy,"1/A VIA SARENTINO, Bolzano 39100",https://www.rottensteiner.wine/,,https://www.europages.co.uk/ROTTENSTEINER-HANS-SRL/SEAC000153964-001.html
WINERY KHAREBA,Georgia,"Office 8, 50/1 Rustaveli Ave., Tbilisi 0179",,,https://www.europages.co.uk/WINERY-KHAREBA/GEO000297-00101.html
JETLAB LLC,Ufs.Country_Names.Ru,"Bolshaya Sadovaya st, 5/2, Moscow 123001",https://www.eng.jetbottle.ru/,,https://www.europages.co.uk/JETLAB-LLC/00000005431385-001.html
"VIÑEDOS CASA DE LAS ESPECIAS, S.L.",Spain,"Ctra. Yecla-Fuente Alamo, Km.14.300, Yecla 30510",https://www.wines-from-spain.es/,,https://www.europages.co.uk/VINEDOS-CASA-DE-LAS-ESPECIAS-SL/00000005355046-651422001.html
CARL JACOBS GMBH,Germany,"Am Weinkastell 10, Klein-Winternheim 55270",http://www.jacobs1865.de/,"geiger@jacobs1865.de, hein@jacobs1865.de, einkauf@jacobs1865.de",https://www.europages.co.uk/CARL-JACOBS-GMBH/00000005347628-001.html
PITARS SNC,Italy,"Via Tonello 10/a, San Martino Al Tagliamento 33098",http://www.pitars.it/,,https://www.europages.co.uk/PITARS-SNC/00000004717361-514348001.html
WEINGUT DEXHEIMER,Germany,"Holzweg 10, Flonheim 55237",https://2xdexheimer.de/,"info@2xdexheimer.de, hallo@2xdexheimer.de",https://www.europages.co.uk/WEINGUT-DEXHEIMER/00000005388804-707713001.html
SORDATO S.R.L.,Italy,"33 Via Xx Settembre, Monteforte D'alpone 37032",http://www.sordato.it/,"info@sordato.it, service@sordato.it, amministrazione@sordato.it, direzione.commerciale@sordato.it",https://www.europages.co.uk/SORDATO-SRL/SEAC000853206-001.html
PODERI MORETTI DI MORETTI FRANCESCO,Italy,"Frazione Occhetti 15, Frazione Occhetti 40, Monteu Roero 12040",https://www.morettivini.it/,morettivini@libero.it,https://www.europages.co.uk/PODERI-MORETTI-DI-MORETTI-FRANCESCO/00000004013199-289631001.html
LAFAZANIS WINERY S.A.,Greece,"ANCIENT KLEONES, NEMEA 20500",https://www.lafazanis.gr/,,https://www.europages.co.uk/en/company/lafazanis-winery-sa-22319062
Bodegas Osca,Spain,"Calle la Iglesia, 1, Lascellas-Ponzano 22124",https://www.bodegasosca.com/,bodega@bodegasosca.com,https://www.europages.co.uk/en/company/bodegas-osca-22319017
J. BAKER COMUNICAZIONE,Italy,"Viale dellVittoria 43, Ancona 60123",http://www.jbaker.it/,,https://www.europages.co.uk/J-BAKER-COMUNICAZIONE/00000004575501-406884001.html
WEINGUT PITZNER,Italy,"Karneiderstraße 15, Kardaun 39053",http://pitzner.it/,info@pitzner.it,https://www.europages.co.uk/WEINGUT-PITZNER/00000004707176-505066001.html
MYNASTYA GMBH,Germany,"Kurhausstrasse 11a, Bad Kissingen 97688",https://belagaio.de/en/,,https://www.europages.co.uk/MYNASTYA-GMBH/00000005506482-001.html
CARNICAS DIBE SL,Spain,"AUTOVIA DE EXTREMADURA KM 163. EL GORDO, El Gordo 10392",http://www.carnicasdibe.com/,carnicasdibe@carnicasdibe.com,https://www.europages.co.uk/CARNICAS-DIBE-SL/00000004874075-546034001.html
DE PALLET,Belgium,"Betekomsesteenweg 95, Aarschot 3200",http://www.depallet.be/,info@depallet.be,https://www.europages.co.uk/DE-PALLET/BEL068603-00101.html
FOURNIER PERE ET FILS,France,"Chaudoux, Verdigny 18300",http://www.fournier-pere-fils.fr/,,https://www.europages.co.uk/FOURNIER-PERE-ET-FILS/ODA03287439-00101.html
VINO GIOIELLO,Italy,"Via Del Parlamento Europeo, 31, Scandicci 50018",,,https://www.europages.co.uk/VINO-GIOIELLO/SEAC006529533-001.html
BODEGAS CEPA 21,Spain,"Nacional 122, Km. 297, 47318, Castrillo De Duero 47318",http://www.cepa21.com/,,https://www.europages.co.uk/BODEGAS-CEPA-21/00000003567579-68476001.html
HÄNNSL AM ORT - WEINGUT,Italy,"Via Sant'Agata 7, Lana 39011",http://www.haennsl-am-ort.net/,haennsl-am-ort@konmail.net,https://www.europages.co.uk/HANNSL-AM-ORT-WEINGUT/SEAC001973804-001.html
MAURO VINI SRL,Italy,"Viale Sarrea 35/A, Dronero 12025",http://www.maurovini.com/,info@maurovini.com,https://www.europages.co.uk/MAURO-VINI-SRL/00000003941023-218931001.html
CHANUSSOT & FILS,France,"Rue Nicéphore Niepce, Nuits-Saint-Georges 21700",https://caisserie-chanussot.com/,,https://www.europages.co.uk/CHANUSSOT-ET-FILS/FRA143071-000019950001.html
AUTHORITYOU SRLS,Italy,"via Giuseppe Verdi, 25/b, Buttapietra 37060",http://www.dailypassverona.com/,,https://www.europages.co.uk/AUTHORITYOU-SRLS/00000005281495-595046001.html
GLOBAL MARKETING DIRECTO,Spain,"Av. de les puntes 13, Constanti 43120",http://www.globalmarketingdirecto.com/,info@globalmarketingdirecto.com,https://www.europages.co.uk/GLOBAL-MARKETING-DIRECTO/00000005354216-652070001.html
TSIAKKAS WINERY,Cyprus,"2, George Sourris Str.,, Limassol 3027",https://www.tsiakkaswinery.com/,"contact@tsiakkaswinery.com, visit@tsiakkaswinery.com",https://www.europages.co.uk/TSIAKKAS-WINERY/CYP001550-00101.html
GV SOLUCIONES,Spain,"Rúa das Hedras 47 A2, Parque empresarial de ovo, Milladoiro, Ames ( La Coruña ) 15895",http://gvsoluciones.com/,info@gvsoluciones.com,https://www.europages.co.uk/GV-SOLUCIONES/00000003582975-73832001.html
AZIENDA AGRICOLA CASERE,Italy,"VIA CASERE 6, San Stino Di Livenza 30029",https://www.aziendacasere.com/,info@aziendacasere.com,https://www.europages.co.uk/AZIENDA-AGRICOLA-CASERE/SEAC002362598-001.html
ALFONSO CATERING,Spain,"C/Rioja 5, Sevilla 41001",http://www.alfonsocatering.es/,"comercial@alfonsocatering.es, antonio.leal@alfonsocatering.es.horarios, antonio.leal@alfonsocatering.es",https://www.europages.co.uk/ALFONSO-CATERING/00000005244834-561083001.html
"DELCABO SELECTION, SL",Spain,"Cervantes 2, Llinars Del Vallés 08450",http://delcabo.es/,info@delcabo.es,https://www.europages.co.uk/DELCABO-SELECTION-SL/00000004723235-524199001.html
CORTEDOMINA DI MICOL BONORA,Italy,"Case Sparse Lo Spicchio, Radda In Chianti 53017",http://www.cortedomina.it/,,https://www.europages.co.uk/CORTEDOMINA-DI-MICOL-BONORA/00000005339333-638240001.html
FERD. BARDENHEWER GMBH & CO. KG,Germany,"Holzkoppelweg 11, Kiel 24118",http://www.bardenhewer.de/,info@bardenhewer.de,https://www.europages.co.uk/FERD-BARDENHEWER-GMBH-CO-KG/00000005363783-001.html
BODEGA Y VIÑEDOS MILENICO SL,Spain,"Avda. De La Paz, 6 Bis, San Martin De Rubiales, Burgos, Castilla Y Leon 09317",https://www.milenico.com/es/bodega-y-vinedos-milenico/vinos-ribera-del-duero,milenico@milenico.com,https://www.europages.co.uk/en/company/bodega-y-vinedos-milenico-sl-22301309
"QUINTA DO PESSEGUEIRO - SOCIEDADE AGRÍCOLA E COMERCIAL, LDA",Portugal,"Quinta da Teixeira Velha, Ervedosa Do Douro 5130-114",http://www.quintadopessegueiro.com/,quintadopessegueiro@zannier.com,https://www.europages.co.uk/QUINTA-DO-PESSEGUEIRO-SOCIEDADE-AGRICOLA-E-COMERCIAL-LDA/00000004556211-001.html
FIDEAOIL SRL,Italy,"via San Paolo km. 2.500, San Severo 71016",https://www.crclubrificanti.it/,fideaoilsrl@gmail.com,https://www.europages.co.uk/FIDEAOIL-SRL/00000005380228-695096001.html
HUMBERTO RIVERA&ASOC,Spain,"juan ramon jimenez 1, Martos 23600",,,https://www.europages.co.uk/HUMBERTO-RIVERAASOC/00000004659356-460497001.html
NEXO WINES,Spain,"Plaza Isabel II, 2-3, Requena 46340",https://nexowines.com/,,https://www.europages.co.uk/NEXO-WINES/00000005395381-718620001.html
EDWARDS CONCIERGERIE,France,"26 RUE DE L ETOILE PARIS, Paris 75017",https://edwardsconciergerie.com/,contact@edwardsconciergerie.com,https://www.europages.co.uk/EDWARDS-CONCIERGERIE/00000005454471-001.html
STUDIO ROSI ARCHITETTURA,Italy,"Viale Garibaldi 37, Poggibonsi 50036",http://www.progettazionecantine.it/,,https://www.europages.co.uk/STUDIO-ROSI-ARCHITETTURA/00000005028791-550429001.html
Barnacork,Spain,"CALLE SANTIAGO RUSINYOL, 14, NAVE C 7 9 POLINYA , BARCELONA 08213",https://www.barnacork.com/,info@barnacork.com,https://www.europages.co.uk/en/company/barnacork-22313340
AG VINS,France,"4 Rue Roger Touton, Bordeaux 33300",https://www.agvins.fr/,"contactpro@agvins.fr.contactez, contactpro@agvins.fr",https://www.europages.co.uk/AG-VINS/00000005521534-001.html
VALENCIA WINE CONSULTING & TOURS,Spain,"Plaza Manises 3, 12, Valencia 46003",http://valenciawineconsulting.com/,johan@valenciawineconsulting.com,https://www.europages.co.uk/VALENCIA-WINE-CONSULTING-TOURS/00000005281420-595037001.html
BODEGAS TOMADA DE CASTRO,Spain,"Travesía Freixo 3, Ribadumia 36636",http://tomadadecastro.com/,info@tomadadecastro.com,https://www.europages.co.uk/BODEGAS-TOMADA-DE-CASTRO/00000004565252-397776001.html
"CEZAR WINERY PEZSGÖGYÁRTÓ, BORKERESKEDELMI ÉS SZOLGÁLTATÓ KFT",Hungary,"Szent Istvan Ter 12., Pecs 7621",,,https://www.europages.co.uk/CEZAR-WINERY-PEZSGOGYARTO-BORKERESKEDELMI-ES-SZOLGALTATO-KFT/HUN043615-00101.html
NIKOLAOS SKAMAGAS WEIN & DELIKATESSEN,Germany,"An der Tongrube 11, Monheim 40789",http://www.skamagas.de/,,https://www.europages.co.uk/NIKOLAOS-SKAMAGAS-WEIN-DELIKATESSEN/00000005046829-001.html
MARSILINOX INDUSTRIA METALURGICA LDA.,Portugal,"Avenida dos Pousados, nº 65, Zona industrial de Lordelo / Codal, Vale De Cambra 3730-666",http://www.marsilinox.pt/,marsilinox@marsilinox.pt,https://www.europages.co.uk/MARSILINOX-INDUSTRIA-METALURGICA-LDA/00000004582990-001.html
FLEUR DE BRUYERE,Belgium,"Weeldestraat 155, Weelde 2381",http://www.fleurdebruyere.be/,info@fleurdebruyere.be,https://www.europages.co.uk/FLEUR-DE-BRUYERE/BEL102912-00101.html
OF PROJECTS DI FILIPPO ONGARO & C. S.A.S.,Italy,"Piazza Piubago, 9, Primiero San Martino Di Castrozza 38054",https://ofprojects.com/,"hello@ofprojects.com, hello@ofprojects-com.preview-domain.com",https://www.europages.co.uk/OF-PROJECTS-DI-FILIPPO-ONGARO-C-SAS/00000005447190-786308001.html
CANTINA SOCIALE COOPERATIVA DI LEVERANO,Italy,"Via Marche 1, Leverano 73045",http://www.cantinavecchiatorre.it/,info@cantinavecchiatorre.it,https://www.europages.co.uk/CANTINA-SOCIALE-COOPERATIVA-DI-LEVERANO/ITA202869-00101.html
G.A.F.A. S.R.L.,Italy,"VIA SALEMI, Marsala 91025",http://www.alagnavini.com/,,https://www.europages.co.uk/GAFA-SRL/SEAC005268205-001.html
MORISCO WEINIMPORT,Germany,"Kesselstrasse 25, Stuttgart 70327",http://www.morisco-wein.com/,info@morisco-wein.com,https://www.europages.co.uk/MORISCO-WEINIMPORT/00000004935853-001.html
QUINTA NOVA DE NOSSA SENHORA DO CARMO,Portugal,"Rua De Meladas, 380, Mozelos Vfr 4535-186",http://www.quintanova.com/pt/,"info@amorimfamilyestates.com, marketing@amorimfamilyestates.com, quintanova@amorimfamilyestates.com, quintanovawineryhouse@amorimfamilyestates.com, quintanovawinetourism@amorimfamilyestates.com",https://www.europages.co.uk/QUINTA-NOVA-DE-NOSSA-SENHORA-DO-CARMO/00000004557400-001.html
EUROCORK,Belgium,"Wingepark 49, Rotselaar 3110",http://www.eurocapeurocork.com/,sales@eurocapeurocork.com,https://www.europages.co.uk/EUROCORK/K10003533-000020133001.html
INNOTEC LABORATORIOS,Spain,"calle la Paz, 1, Casas-Ibáñez 02200",https://www.innotec-laboratorios.es/,,https://www.europages.co.uk/INNOTEC-LABORATORIOS/00000005408274-742688001.html
CASALI VITICULTORI,Italy,"Via delle scuole, 7, Pratissolo Di Scandiano 42019",http://shop.casalivini.it/,,https://www.europages.co.uk/CASALI-VITICULTORI/00000003757163-130059001.html
HEREDAD DE ADUNA,Spain,"Matarredo, 39, Samaniego 01307",http://heredadaduna.com/,bodegas@heredadaduna.com,https://www.europages.co.uk/HEREDAD-DE-ADUNA/00000005248079-563383001.html
TERRE DI GIURFO,Italy,"Contrada Giurfo S.N., Licodia Eubea 95040",http://www.terredigiurfo.it/,info@terredigiurfo.it,https://www.europages.co.uk/TERRE-DI-GIURFO/00000004732944-533086001.html
UNION OF WINEMAKING COOPERATIVES OF SAMOS,Greece,"Malagari,, Samos 831 00",http://www.samoswine.gr/,"info@samoswine.gr, frantzis@samoswine.gr, ftenogiannis@samoswine.gr, marketing.samoswine@gmail.com",https://www.europages.co.uk/UNION-OF-WINEMAKING-COOPERATIVES-OF-SAMOS/K42003226-000001267002.html
HUCATRANS - HUMANEZ Y CALACO S.L.,Spain,"Poligono Ind. Majarvique, 25, Sevilla 41300",http://www.transporteshucatrans.com/,"administracion@transporteshucatrans.com, logistica@transporteshucatrans.com, facturacion@transporteshucatrans.com",https://www.europages.co.uk/HUCATRANS-HUMANEZ-Y-CALACO-SL/ESP188686-000017392001.html
BODEGAS MURILLO VITERI,Spain,"La Majadilla s/n, Cenicero 26350",http://www.bodegasmurilloviteri.com/,imurillo@bodegasmurilloviteri.com,https://www.europages.co.uk/BODEGAS-MURILLO-VITERI/00000005373155-686150001.html
MIROS GROUP,Italy,"51 Via Albertario Davide, Fano 61032",http://www.mirosgroup.it/,info@mirosgroup.it,https://www.europages.co.uk/MIROS-GROUP/SEAC001707068-001.html
TELEVINO GMBH,Germany,"Mühlesch 3, Langenargen 88085",https://www.televino.de/,info@televino.de,https://www.europages.co.uk/TELEVINO-GMBH/00000005449395-790714001.html
PUNTO ENOLOGIA,Italy,"Via Zamboni 111, Bussolengo 37012",https://www.puntoenologia.com/,,https://www.europages.co.uk/PUNTO-ENOLOGIA/00000005328264-625029001.html
CANTINA SOCIALE LUCA GENTILE SOC. COOP.,Italy,"Via Grumo, 1, Cassano Delle Murge 70020",http://www.cantinagentile.com/,,https://www.europages.co.uk/CANTINA-SOCIALE-LUCA-GENTILE-SOC-COOP/SEAC000066200-001.html
CANTINE IANNELLA S.N.C. DI IANNELLA MARIANTONIETTA,Italy,"Via Tora, Torrecuso 82030",http://www.cantineiannella.it/,info@cantineiannella.it,https://www.europages.co.uk/CANTINE-IANNELLA-SNC-DI-IANNELLA-MARIANTONIETTA/SEAC011613425-001.html
LINOS WINERY,Cyprus,"P.O. Box 4760, Limassol null",http://www.linoswinery.com/,linoswinery@cytanet.com.cy,https://www.europages.co.uk/LINOS-WINERY/CYP001761-00101.html
BED AND BREAKFAST EL PAVEJO,Italy,"Via San Vito n. 76, Brendola 36040",http://www.agriturismoelpavejo.it/,info@agriturismoelpavejo.it,https://www.europages.co.uk/BED-AND-BREAKFAST-EL-PAVEJO/00000005295412-605516001.html
"ADEGA COOPERATIVA DE ARRUDA DOS VINHOS, C.R.L.",Portugal,"Urbanização Vale Quente, Arruda Dos Vinhos 2630-160",http://www.adegaarruda.com/,,https://www.europages.co.uk/ADEGA-COOPERATIVA-DE-ARRUDA-DOS-VINHOS-CRL/PRT039921-00101.html
E & J GALLO WINERY (DEUTSCHLAND) GMBH,Germany,"Am Kronberger Hang 2a, Schwalbach 65824",https://www.gallo.com/,,https://www.europages.co.uk/E-J-GALLO-WINERY-DEUTSCHLAND-GMBH/DEU464248-00101.html
GARBELLOTTO SPA,Italy,"Viale Italia, 200, Conegliano 31015",http://www.garbellotto.com/,info@garbellotto.it,https://www.europages.co.uk/GARBELLOTTO-SPA/00000004693302-001.html
"SOCIEDADE AGRÍCOLA ENCOSTA DO GUADIANA, LDA. - PAÇO DE CONDE",Portugal,"Monte Paço do Conde, Apartado 25, Baleizão, Beja 7801-901",http://www.pacodoconde.com/,,https://www.europages.co.uk/SOCIEDADE-AGRICOLA-ENCOSTA-DO-GUADIANA-LDA-PACO-DE-CONDE/00000004519443-001.html
CARNEIRO FAMILY WINES,Portugal,"Rua da Praca - Atei, Mondim De Basto 4880-046",https://www.carneirowines.pt/,info@carneirowines.pt,https://www.europages.co.uk/CARNEIRO-FAMILY-WINES/00000005443477-781832001.html
"ADEGA COOPERATIVA DE FAVAIOS, C.R.L.",Portugal,"Lugar dos Pousados, Favaios 5070-265",http://adegadefavaios.pt/pt,dpo@adegadefavaios.com,https://www.europages.co.uk/ADEGA-COOPERATIVA-DE-FAVAIOS-CRL/PRT025690-00101.html
C.O.A. DI ELIO RAPINO,Italy,"C.da Tamarete Zona Artigianale, Ortona 66026",http://www.gascompressicoa.it/,info@gascompressicoa.it,https://www.europages.co.uk/COA-DI-ELIO-RAPINO/00000004729005-528088001.html
TOKAJ-OREMUS WINERY LTD. TOKAJ-OREMUS LTD.,Hungary,"Bajcsy-Zsilinszky E. U. 47., Tolcsva 3934",,,https://www.europages.co.uk/TOKAJOREMUS-WINERY-LTD-TOKAJOREMUS-LTD/HUN053091-00101.html
LA CERRETA VINI BIODINAMICI,Italy,"Via Campagna Sud, 143, Sassetta 57020",http://www.lacerreta.com/,info@lacerreta.it,https://www.europages.co.uk/LA-CERRETA-VINI-BIODINAMICI/00000004595503-411407001.html
DE RIZ,Italy,"via Martiri della Libertà, 8, San Pietro Di Feletto 31010",https://www.proseccoderiz.it/,,https://www.europages.co.uk/DE-RIZ/00000005393874-716293001.html
"ADEGA COOPERATIVA DE CANTANHEDE, CRL",Portugal,"Rua Eng. Amaro da Costa, 117, Cantanhede 3060-170",http://www.cantanhede.com/,geral@cantanhede.com,https://www.europages.co.uk/ADEGA-COOPERATIVA-DE-CANTANHEDE-CRL/00000005365289-665278001.html
AGRICOLA UZZANO DI LARI ANNA,Italy,"LOCALITA' UZZANO, Greve In Chianti 50022",,,https://www.europages.co.uk/AGRICOLA-UZZANO-DI-LARI-ANNA/SEAC000957521-001.html
WEINGUT ANDREAS MÄNNLE INH. ALFRED MÄNNLE,Germany,"Heimbach 12, Durbach 77770",http://www.weingut-maennle.de/,"info@schwarzwaldweingut.de, info@schwarzwaldweinhaus.de",https://www.europages.co.uk/WEINGUT-ANDREAS-MANNLE-INH-ALFRED-MANNLE/00000005047372-001.html
"G&P CREAR LABELS, S.L.",Spain,"CALLE LERIDA, 13, BJ. 08850, GAVA, Barcelona 08850",https://gpcrear.com/,info@gpcrear.com,https://www.europages.co.uk/en/company/gp-crear-labels-sl-22323970
MARQUÉS DE CÁCERES,Spain,"Carretera de Logroño, s/n, Avenida de fuenmayor 11, Cenicero (la Rioja) 26350",https://www.marquesdecaceres.com/,"export@marquesdecaceres.com, comunicacion@marquesdecaceres.com",https://www.europages.co.uk/MARQUES-DE-CACERES/00000005449114-001.html
PAŁAC MIERZĘCIN,Poland,"Mierzęcin 1, Dobiegniew 66-520",https://www.palacmierzecin.pl/,recepcja@palacmierzecin.pl,https://www.europages.co.uk/PALAC-MIERZECIN/00000005407064-740994001.html
ENOTECA VINOPOINT,Italy,"Piazza della Libertà 17, Battaglia Terme 35041",http://vinopoint.it/,,https://www.europages.co.uk/ENOTECA-VINOPOINT/00000005260847-575187001.html
GRUPO CRA JUICE,Spain,"Calle Martínez Villena, 14 - 5º, , ALBACETE 02001",http://www.cragrupo.com/,,https://www.europages.co.uk/GRUPO-CRA-JUICE/ESP190473-000019614001.html
FEUDO PRINCIPI DI BUTERA,Italy,"CONTRADA DELIELLA, Butera 93011",http://www.feudobutera.it/,,https://www.europages.co.uk/FEUDO-PRINCIPI-DI-BUTERA/SEAC000417305-001.html
ANAVAL GOURMET S. COOP,Spain,"Camino barca Salazar n11 nave n1, Camino barca salazar n11 nave n, Beniajan 30570",,,https://www.europages.co.uk/ANAVAL-GOURMET-S-COOP/00000004667179-468009001.html
D.A.R. Metall AG,Germany,"Am Schlotheimer Berg 01, , Ebeleben 99713",https://www.darmetall.de/,"info@darmetall.eu, info@darmetall.de, hristian.artner@darmetall.eu, nfo@darmetall.eu, dennis.fischer@darmetall.eu, marcel.maedel@darmetall.eu, christian.giustardi@darmetall.eu, roman.schindler@darmetall.eu, frank.neblung@darmetall.eu, maxim.semenyak@darmetall.eu, christian.giustrdi@darmetall.eu, maxim.leimann@darmetall.eu, katharina.wickenhagen@darmetall.eu",https://www.europages.co.uk/en/company/dar-metall-ag-22333891
"CLAVIDOR, BODEGAS VIDAL SOBLECHERO",Spain,"Finca Pozo La Nieve S/n, Plaza España Nº13, La Seca 47491",,,https://www.europages.co.uk/CLAVIDOR-BODEGAS-VIDAL-SOBLECHERO/00000003501413-52677001.html
CATTELAN FAUSTO,Italy,"Via Amendola, 30, Porto Mantovano 46047",http://www.cattelan.tk/,,https://www.europages.co.uk/CATTELAN-FAUSTO/00000003874297-170020001.html
BODEGAS Y VIÑEDOS TAMARAL,Spain,"Ctra. de Valladolid-Soria, km 302 (a 4 km de Peñafiel), Padilla De Duero (peñafiel)-Valladolid 47314",http://www.tamaral.com/,,https://www.europages.co.uk/BODEGAS-Y-VINEDOS-TAMARAL/ESP191868-000019151001.html
"ADEGA MÃE - SOCIEDADE AGRICOLA, LDA",Portugal,"Estrada Municipal 554 - Fernandinho, Ventosa, Torres Vedras 2565-841",http://www.adegamae.pt/,"enoturismo@adegamae.pt, geral@adegamae.pt",https://www.europages.co.uk/ADEGA-MAE-SOCIEDADE-AGRICOLA-LDA/00000004016994-294737001.html
Studio Tecnico Associato Ivaldi Carrer,Italy,"Corso Felice Cavallotti n.23, , Alessandria 15121",https://www.studiotecnicoassociatoivaldi.it/,,https://www.europages.co.uk/en/company/studio-tecnico-associato-ivaldi-carrer-22298373
"PROVAM . PRODUTORES DE VINHOS DE ALVARINHO DE MONÇÃO, LDA",Portugal,"Cabo - Barbeita, Monção 4950-045",http://www.provam.com/,,https://www.europages.co.uk/PROVAM-PRODUTORES-DE-VINHOS-DE-ALVARINHO-DE-MONCAO-LDA/00000004020560-298971001.html
IL CONVENTINO DI MONTECICCARDO,Italy,"via Giulio Turcato 4, Monteciccardo 61024",http://conventinomonteciccardo.bio/,,https://www.europages.co.uk/IL-CONVENTINO-DI-MONTECICCARDO/00000005264608-578271001.html
LEVINI HANDELSGESELLSCHAFT MBH,Germany,"Cannonstr. 2, Weinstadt 71384",http://levini.de/,"info@levini.de, kontakt@levini.it",https://www.europages.co.uk/LEVINI-HANDELSGESELLSCHAFT-MBH/00000005483591-001.html
BODEGAS YZAGUIRRE,Spain,"Ctra. Reus - El Morell, Km 7-8, El Morell-Tarragona 43760",http://www.vermutyzaguirre.com/,,https://www.europages.co.uk/BODEGAS-YZAGUIRRE/ESP195192-000019138001.html
KANTINA MIQESIA,Albania,"LAGJA KALLDRUN,KOPLIK MALESI E MADHE, Koplik 4301",http://www.medaur.com/,info@medaur.com,https://www.europages.co.uk/KANTINA-MIQESIA/00000005345600-643019001.html
WEINGUT JOHANNES HAAS,Germany,"Naheweinstrasse 147, Langenlonsheim 55450",http://www.weingut-haas.de/,info@weingut-haas.de,https://www.europages.co.uk/WEINGUT-JOHANNES-HAAS/00000004936661-001.html
BODEGAS CATALINA ARROYO,Spain,"Ctra. Don Benito-Miajadas Km. 1,900, Don Benito 06400",,,https://www.europages.co.uk/BODEGAS-CATALINA-ARROYO/00000003827285-146344001.html
CONSORZIO DEL VINO BRUNELLO DI MONTALCINO,Italy,"Via Boldrini, 10, Montalcino 53024",http://www.consorziobrunellodimontalcino.it/,"info@consorziobrunellodimontalcino.it, consorziobrunellodimontalcino@legalmail.it",https://www.europages.co.uk/CONSORZIO-DEL-VINO-BRUNELLO-DI-MONTALCINO/SEAC000171465-001.html
TECI & COM,France,"17 RUE SERGENT GARNIER, Sainte-Sigolène 43600",http://www.tecietcom.fr/,commercial@tecietcom.fr,https://www.europages.co.uk/TECI-COM/00000005327374-624251001.html
FRANCISCO LOPEZ,Spain,"Cassetes de Isidoro, Catarroja 46470",,,https://www.europages.co.uk/FRANCISCO-LOPEZ/00000005466423-838583001.html
FEUDO GAGLIARDI CANTINE,Italy,"VIA TRASTEVERE, 88/A, Roccella Ionica 89047",http://www.feudogagliardi.it/,info@feudogagliardi.it,https://www.europages.co.uk/FEUDO-GAGLIARDI-CANTINE/00000005330191-627185001.html
ANCHURÓN,Spain,"Calle Isaac Albéniz 10, Granada 18012",http://www.anchuron.es/,info@anchuron.es,https://www.europages.co.uk/ANCHURON/00000005261573-575588001.html
CANTINE OLEIFICIO D'URSO S.R.L.,Italy,"Via Prov.le per Grottaglie Km 0,200, VILLA CASTELLI 72029",https://cantinedurso.com/,"cantinedurso@pec.it, cantine.durso@libero.it",https://www.europages.co.uk/CANTINE-OLEIFICIO-DURSO-SRL/00000003795357-138745001.html
CHILTERN VALLEY WINERY & BREWERY,United Kingdom,"Old Luxters, Southend, Henley-On-Thames RG9 6JW",http://www.chilternvalley.co.uk/,enquiries@chilternvalley.co.uk,https://www.europages.co.uk/CHILTERN-VALLEY-WINERY-BREWERY/00000004418192-001.html
AGENZIA IMMOBILIARE FIRENZE SAN NICCOLÒ REAL ESTATE,Italy,"Via San NiccolÃ², 54r,, Firenze 50125",http://www.sanniccolorealestate.it/,"info@sanniccolorealestate.com, sanniccolorealestate@pec.playnet.it",https://www.europages.co.uk/AGENZIA-IMMOBILIARE-FIRENZE-SAN-NICCOLO-REAL-ESTATE/00000005323296-620136001.html
